1106,ticks,85322578,18152413,12164173,83116216,288463535,166008260,1106_ticks_F.wav,1106_ticks_M.wav
1107,serves,144730699,89244454,153806639,174278690,301689623,71839975,1107_serves_F.wav,1107_serves_M.wav
1108,pays,86295679,153348917,280356707,99458474,77756782,49029715,1108_pays_F.wav,1108_pays_M.wav
1110,blank,244159990,334709228,406802989,281238866,369444116,294121883,1110_blank_F.wav,1110_blank_M.wav
1112,dyes,210375685,207559288,38436781,273736835,115596508,44485423,1112_dyes_F.wav,1112_dyes_M.wav
1113,throws,295244222,296095829,186382727,181490051,401311345,190278053,1113_throws_F.wav,1113_throws_M.wav
1114,silent,261023564,279777140,81254095,310694585,377756563,347037062,1114_silent_F.wav,1114_silent_M.wav
1115,black,169505780,264690740,339360419,121957321,116515846,357203132,1115_black_F.wav,1115_black_M.wav
1116,sick,160387478,298581983,68573857362,413012305,397411360,241839349,1116_sick_F.wav,1116_sick_M.wav
1117,fried,339317615,312088127,51792859,27852868,143638519,68168677,1117_fried_F.wav,1117_fried_M.wav
1118,wooden,144328087,114798463,365223737,123078619,308354870,216335590,1118_wooden_F.wav,1118_wooden_M.wav
1119,violent,277374221,93043966,287670158,238672369,357711935,277554557,1119_violent_F.wav,1119_violent_M.wav
1120,sad,364195034,300381701,170782484,90070570,88728694,126713102,1120_child_F.wav,1120_sad_M.wav
1121,first,327441401,232207531,217502290,305326712,300942680,243505186,1121_first_F.wav,1121_first_M.wav
1122,bad,234643543,298092740,159820652,307538327,191248367,266880881,1122_bad_F.wav,1122_bad_M.wav
1123,dead,176958563,217089184,20547980,235656526,405992983,54676042,1123_dead_F.wav,1123_dead_M.wav
1124,serious,164047604,321744452,344369591,373567780,229472872,348466085,1124_serious_F.wav,1124_serious_M.wav
1125,he,9008,9368360,141820993,7004,7005,7006,1125_he_F.wav,1125_he_M.wav
1126,her,9010,9009,2969009,7007,7008,7009,1126_her_F.wav,1126_her_M.wav
1127,above,85353082,52776143,4095927,587420,3079483,9001,1127_above_F.wav,1127_above_M.wav
1128,in,22538409,141993486,66147064,142842397,99142945,87843194,1128_in_F.wav,1128_in_M.wav
